startingAirport,destinationAirport,baseFare,totalFare,seatsRemaining,segmentsAirlineName,segmentsDurationInSeconds,segmentsDistance
EWR,LAX,613.02,673.6,6,American Airlines,21300,2458
EWR,LAX,613.02,673.6,2,American Airlines,21780,2458
EWR,LAX,613.02,673.6,7,American Airlines,21840,2458
EWR,LAX,613.02,673.6,7,American Airlines,22740,2458
EWR,LAX,915.35,998.6,1,United,21600,2458
EWR,MIA,194.42,223.6,7,JetBlue Airways,11820,1104
EWR,MIA,217.67,248.6,1,United,11460,1104
EWR,MIA,217.67,248.6,1,United,11760,1104
EWR,MIA,217.67,248.6,5,American Airlines,11760,1104
EWR,MIA,217.67,248.6,5,JetBlue Airways,11760,1104
EWR,MIA,301.4,338.61,1,United,11820,1104
EWR,MIA,301.4,338.61,2,United,11820,1104
EWR,MIA,422.33,468.61,1,United,11280,1104
EWR,MIA,437.21,484.6,1,JetBlue Airways,11340,1104
EWR,MIA,437.21,484.6,1,American Airlines,11340,1104
EWR,MIA,446.51,494.6,5,JetBlue Airways,11340,1104
EWR,MIA,506.05,558.6,1,United,10800,1104
EWR,MIA,506.05,558.6,2,United,11880,1104
EWR,ORD,160.93,187.6,1,United,8820,720
EWR,ORD,160.93,187.6,1,United,9780,720
EWR,ORD,199.07,228.6,1,United,8940,720
EWR,ORD,199.07,228.6,1,United,9180,720
EWR,ORD,199.07,228.6,6,American Airlines,9420,720
EWR,ORD,199.07,228.6,6,JetBlue Airways,9420,720
EWR,ORD,199.07,228.6,4,JetBlue Airways,9540,720
EWR,ORD,199.07,228.6,4,American Airlines,9540,720
EWR,ORD,199.07,228.6,1,United,9720,720
EWR,ORD,226.98,258.6,2,United,8940,720
EWR,ORD,226.98,258.6,2,United,9360,720
EWR,ORD,226.98,258.6,1,United,9900,720
EWR,ORD,320,358.6,4,American Airlines,9900,720
EWR,ORD,320,358.6,4,JetBlue Airways,9900,720
EWR,ORD,478.14,528.6,6,JetBlue Airways,8880,720
EWR,ORD,478.14,528.6,6,American Airlines,8880,720
EWR,ORD,478.14,528.6,7,JetBlue Airways,9480,720
EWR,ORD,478.14,528.6,7,American Airlines,9480,720
EWR,ORD,636.28,698.6,3,American Airlines,8880,720
EWR,ORD,636.28,698.6,7,American Airlines,9900,720
EWR,ORD,879.07,959.6,3,JetBlue Airways,8880,720
EWR,ORD,879.07,959.6,7,JetBlue Airways,9900,720
EWR,PHL,245.58,278.6,9,United,2880,97
EWR,PHL,245.58,278.6,9,United,2880,97
EWR,PHL,245.58,278.6,2,United,2880,97
EWR,SFO,318.14,356.6,1,United,21300,2566
EWR,SFO,318.14,356.6,5,United,22260,2566
EWR,SFO,318.14,356.6,7,United,22260,2566
EWR,SFO,318.14,356.6,8,United,22320,2566
EWR,SFO,318.14,356.6,7,JetBlue Airways,22380,2566
EWR,SFO,318.14,356.6,7,United,22740,2566
EWR,SFO,318.14,356.6,2,United,23220,2566
EWR,SFO,318.14,356.6,8,United,23280,2566
EWR,SFO,318.14,356.6,5,American Airlines,23640,2566
EWR,SFO,366.51,408.6,2,United,21900,2566
EWR,SFO,366.51,408.6,1,United,22200,2566
EWR,SFO,552.56,608.6,7,Alaska Airlines,23820,2566
EWR,SFO,552.56,608.6,7,American Airlines,23820,2566
IAD,ATL,174.88,202.6,9,United,6180,541
IAD,ATL,174.88,202.6,7,Delta,6540,541
IAD,ATL,174.88,202.6,1,Delta,6720,541
IAD,ATL,174.88,202.6,3,Delta,6900,541
IAD,ATL,174.88,202.6,1,United,7260,541
IAD,ATL,174.88,202.6,5,United,7260,541
IAD,ATL,174.88,202.6,9,United,7500,541
IAD,ATL,245.58,278.6,1,Delta,6120,541
IAD,BOS,78.14,98.6,9,United,5640,406
IAD,BOS,78.14,98.6,9,United,5880,406
IAD,BOS,78.14,98.6,9,United,5940,406
IAD,BOS,78.14,98.6,9,United,6120,406
IAD,CLT,164.65,191.6,6,American Airlines,5100,327
IAD,CLT,164.65,191.6,1,American Airlines,5280,327
IAD,CLT,164.65,191.6,2,United,5580,327
IAD,CLT,164.65,191.6,4,American Airlines,5640,327
IAD,CLT,185.12,213.6,2,American Airlines,5220,327
IAD,CLT,264.19,298.6,1,United,6180,327
IAD,DEN,262.33,296.61,9,United,13860,1473
IAD,DEN,262.33,296.61,9,United,13860,1473
IAD,DEN,262.33,296.61,9,United,14100,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DFW,262.33,296.61,9,United,11880,1177
IAD,DFW,262.33,296.61,4,United,11880,1177
IAD,DFW,262.33,296.61,1,American Airlines,12720,1177
IAD,DFW,305.12,342.6,2,American Airlines,11820,1177
IAD,DTW,155.35,181.6,7,Delta,5580,391
IAD,DTW,155.35,181.6,9,Delta,5580,391
IAD,DTW,155.35,181.6,9,United,5820,391
IAD,DTW,155.35,181.6,9,Delta,5820,391
IAD,DTW,155.35,181.6,4,Delta,6120,391
IAD,DTW,155.35,181.6,9,United,6240,391
IAD,EWR,213.95,244.6,9,United,4740,221
IAD,EWR,213.95,244.6,9,United,4800,221
IAD,EWR,213.95,244.6,9,United,4800,221
IAD,EWR,213.95,244.6,9,United,5100,221
IAD,EWR,213.95,244.6,9,United,5280,221
IAD,JFK,259.53,293.6,9,Delta,5040,221
IAD,JFK,259.53,293.6,9,Delta,5100,221
IAD,JFK,259.53,293.6,9,Delta,5940,221
IAD,LAX,228.84,260.6,9,United,19800,2295
IAD,LAX,228.84,260.6,9,United,20580,2295
IAD,LAX,228.84,260.6,7,United,20580,2295
IAD,LAX,228.84,260.6,9,United,20700,2295
IAD,LAX,301.4,338.61,1,United,20460,2295
IAD,LAX,301.4,338.61,7,Alaska Airlines,20700,2295
IAD,LAX,357.21,398.6,1,United,20520,2295
IAD,LGA,245.58,278.6,9,United,4740,221
IAD,LGA,245.58,278.6,9,United,4800,221
IAD,LGA,245.58,278.6,9,United,4980,221
IAD,LGA,245.58,278.6,3,United,5040,221
IAD,LGA,245.58,278.6,9,United,5040,221
IAD,LGA,245.58,278.6,9,United,5040,221
IAD,LGA,245.58,278.6,9,United,5220,221
IAD,LGA,245.58,278.6,9,United,5220,221
IAD,LGA,245.58,278.6,9,United,5340,221
IAD,MIA,209.3,239.6,9,United,9780,923
IAD,MIA,209.3,239.6,9,United,10200,923
IAD,ORD,174.88,202.6,9,United,7440,594
IAD,ORD,174.88,202.6,5,United,7620,594
IAD,ORD,174.88,202.6,9,United,7680,594
IAD,ORD,174.88,202.6,9,United,7800,594
IAD,ORD,174.88,202.6,9,United,7980,594
IAD,SFO,552.56,608.6,9,United,20820,2426
IAD,SFO,552.56,608.6,9,United,21060,2426
IAD,SFO,552.56,608.6,9,United,21420,2426
IAD,SFO,552.56,608.6,9,United,21720,2426
IAD,SFO,552.56,608.6,9,United,21840,2426
IAD,SFO,552.56,608.6,8,United,21900,2426
JFK,ATL,171.16,198.6,7,JetBlue Airways,9420,762
JFK,ATL,171.16,198.6,1,Delta,9480,762
JFK,ATL,171.16,198.6,9,Delta,9540,762
JFK,ATL,171.16,198.6,7,JetBlue Airways,9900,762
JFK,ATL,194.42,223.6,3,American Airlines,9420,762
JFK,ATL,194.42,223.6,3,American Airlines,9900,762
JFK,ATL,227.91,259.6,2,Delta,8880,762
JFK,ATL,227.91,259.6,1,Delta,9000,762
JFK,ATL,227.91,259.6,5,Delta,9600,762
JFK,ATL,245.58,278.6,3,Delta,9360,762
JFK,BOS,82.79,103.6,7,JetBlue Airways,5400,185
JFK,BOS,106.05,128.6,7,JetBlue Airways,4380,185
JFK,BOS,106.05,128.6,2,American Airlines,4380,185
JFK,BOS,106.05,128.6,2,JetBlue Airways,4380,185
JFK,BOS,106.05,128.6,3,JetBlue Airways,4560,185
JFK,BOS,106.05,128.6,6,American Airlines,5400,185
JFK,BOS,129.3,153.6,1,JetBlue Airways,4320,185
JFK,BOS,129.3,153.6,1,American Airlines,4320,185
JFK,BOS,129.3,153.6,7,JetBlue Airways,5400,185
JFK,BOS,222.51,253.8,7,American Airlines,5400,185
JFK,BOS,264.84,299.3,7,JetBlue Airways,4500,185
JFK,BOS,264.84,299.3,7,JetBlue Airways,4500,185
JFK,BOS,264.84,299.3,7,JetBlue Airways,4860,185
JFK,BOS,295.07,331.8,7,American Airlines,4500,185
JFK,BOS,295.07,331.8,7,American Airlines,4500,185
JFK,BOS,295.07,331.8,7,American Airlines,4860,185
JFK,CLT,357.21,398.6,6,JetBlue Airways,7020,545
JFK,CLT,357.21,398.6,6,American Airlines,7020,545
JFK,CLT,357.21,398.6,1,American Airlines,7440,545
JFK,CLT,357.21,398.6,1,JetBlue Airways,7440,545
JFK,CLT,357.21,398.6,5,JetBlue Airways,7500,545
JFK,CLT,357.21,398.6,5,American Airlines,7500,545
JFK,CLT,357.21,398.6,7,JetBlue Airways,7620,545
JFK,CLT,357.21,398.6,7,American Airlines,7620,545
JFK,CLT,357.21,398.6,4,American Airlines,7620,545
JFK,CLT,357.21,398.6,4,JetBlue Airways,7620,545
JFK,CLT,357.21,398.6,7,Delta,7860,545
JFK,CLT,357.21,398.6,6,Delta,8400,545
JFK,CLT,357.21,398.6,6,Delta,8580,545
JFK,CLT,357.21,398.6,4,Delta,8820,545
JFK,CLT,357.21,398.6,9,Delta,8940,545
JFK,DEN,226.98,258.6,4,Delta,16260,1621
JFK,DEN,268.84,303.6,7,JetBlue Airways,17280,1621
JFK,DEN,363.26,405.11,1,American Airlines,17280,1621
JFK,DFW,205.58,235.6,7,JetBlue Airways,14880,1380
JFK,DFW,226.98,258.6,6,Delta,14880,1380
JFK,DFW,226.98,258.6,2,Delta,15120,1380
JFK,DFW,259.53,293.6,7,American Airlines,14880,1380
JFK,DFW,296.74,333.6,5,American Airlines,14760,1380
JFK,DFW,296.74,333.6,5,JetBlue Airways,14760,1380
JFK,DFW,387.91,431.6,3,JetBlue Airways,14700,1380
JFK,DFW,387.91,431.6,3,American Airlines,14700,1380
JFK,DFW,387.91,431.6,3,JetBlue Airways,14940,1380
JFK,DFW,387.91,431.6,3,American Airlines,14940,1380
JFK,DTW,217.67,248.6,3,Delta,7080,485
JFK,DTW,217.67,248.6,4,Delta,7320,485
JFK,DTW,217.67,248.6,6,Delta,8100,485
JFK,DTW,274.42,309.6,7,JetBlue Airways,7680,485
JFK,DTW,292.09,328.6,4,Delta,8220,485
JFK,DTW,320.93,359.6,6,JetBlue Airways,7620,485
JFK,DTW,400,444.6,7,American Airlines,7680,485
JFK,IAD,259.53,293.6,5,Delta,4740,221
JFK,IAD,259.53,293.6,6,Delta,5580,221
JFK,IAD,440.93,488.6,1,Delta,5160,221
JFK,LAX,322.79,361.6,8,Delta,22560,2458
JFK,LAX,322.79,361.6,9,Delta,22800,2458
JFK,LAX,322.79,361.6,3,Delta,22800,2458
JFK,LAX,322.79,361.6,3,Delta,23100,2458
JFK,LAX,327.44,366.6,1,JetBlue Airways,22140,2458
JFK,LAX,327.44,366.6,1,American Airlines,22140,2458
JFK,LAX,327.44,366.6,7,JetBlue Airways,22440,2458
JFK,LAX,327.44,366.6,7,JetBlue Airways,22920,2458
JFK,LAX,361.86,403.6,7,JetBlue Airways,22620,2436
JFK,LAX,364.65,406.6,2,American Airlines,22800,2458
JFK,LAX,364.65,406.6,2,JetBlue Airways,22800,2458
JFK,LAX,366.51,408.6,6,JetBlue Airways,21600,2458
JFK,LAX,366.51,408.6,7,JetBlue Airways,22560,2458
JFK,LAX,366.51,408.6,7,JetBlue Airways,23220,2458
JFK,LAX,394.42,438.6,1,Delta,22260,2458
JFK,LAX,394.42,438.6,9,Delta,22380,2458
JFK,LAX,413.02,458.6,3,United,22800,2458
JFK,LAX,414.42,460.1,6,American Airlines,22560,2458
JFK,LAX,416.74,462.6,7,JetBlue Airways,21960,2458
JFK,LAX,478.14,528.6,3,Delta,22200,2458
JFK,LAX,478.14,528.6,5,Delta,22200,2458
JFK,LAX,487.44,538.6,3,American Airlines,22740,2458
JFK,LAX,487.44,538.6,2,American Airlines,22740,2458
JFK,LAX,487.44,538.6,2,JetBlue Airways,22740,2458
JFK,LAX,487.44,538.6,3,JetBlue Airways,22740,2458
JFK,LAX,487.44,538.6,1,American Airlines,22800,2458
JFK,LAX,487.44,538.6,1,American Airlines,22800,2458
JFK,LAX,487.44,538.6,1,JetBlue Airways,22800,2458
JFK,LAX,487.44,538.6,1,JetBlue Airways,22800,2458
JFK,LAX,488.37,539.6,6,JetBlue Airways,22020,2458
JFK,LAX,488.37,539.6,7,JetBlue Airways,22140,2458
JFK,LAX,571.16,628.6,4,JetBlue Airways,21900,2458
JFK,LAX,571.16,628.6,1,American Airlines,22920,2458
JFK,LAX,619.07,680.1,4,American Airlines,21900,2458
JFK,LAX,619.07,680.1,6,American Airlines,22020,2458
JFK,LAX,1488.37,1614.6,1,American Airlines,22140,2458
JFK,LAX,1488.37,1614.6,1,JetBlue Airways,22140,2458
JFK,LAX,1488.37,1614.6,1,JetBlue Airways,22920,2458
JFK,MIA,219.53,250.6,7,JetBlue Airways,12120,1104
JFK,MIA,245.58,278.6,1,Delta,11640,1104
JFK,MIA,254.88,288.6,7,JetBlue Airways,12360,1104
JFK,MIA,273.49,308.6,4,American Airlines,11760,1104
JFK,MIA,273.49,308.6,7,American Airlines,11760,1104
JFK,MIA,273.49,308.6,4,JetBlue Airways,11760,1104
JFK,MIA,273.49,308.6,7,JetBlue Airways,11760,1104
JFK,MIA,332.09,371.6,3,JetBlue Airways,11700,1104
JFK,MIA,332.09,371.6,3,American Airlines,11700,1104
JFK,MIA,413.02,458.6,1,JetBlue Airways,10860,1104
JFK,MIA,413.02,458.6,9,Delta,10860,1104
JFK,MIA,413.02,458.6,1,American Airlines,10860,1104
JFK,MIA,413.02,458.6,3,Delta,11640,1104
JFK,MIA,418.6,464.6,6,JetBlue Airways,11580,1104
JFK,MIA,516.28,569.6,1,JetBlue Airways,10860,1104
JFK,MIA,516.28,569.6,1,American Airlines,10860,1104
JFK,MIA,561.86,618.6,3,Delta,10860,1104
JFK,MIA,772.09,844.6,2,American Airlines,10860,1104
JFK,MIA,772.09,844.6,1,American Airlines,12240,1104
JFK,MIA,1106.05,1203.6,2,JetBlue Airways,10860,1104
JFK,MIA,1106.05,1203.6,1,JetBlue Airways,12240,1104
JFK,ORD,217.67,248.6,4,Delta,9960,720
JFK,ORD,217.67,248.6,2,Delta,9960,720
JFK,ORD,217.67,248.6,3,Delta,10440,720
JFK,ORD,217.67,248.6,1,Delta,10680,720
JFK,ORD,226.98,258.6,2,American Airlines,10680,720
JFK,ORD,226.98,258.6,2,JetBlue Airways,10680,720
JFK,ORD,229.77,261.6,7,JetBlue Airways,10560,720
JFK,ORD,253.02,286.6,3,American Airlines,10560,720
JFK,SFO,318.14,356.6,1,United,22800,2566
JFK,SFO,318.14,356.6,8,United,23100,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,23340,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,23460,2566
JFK,SFO,318.14,356.6,7,American Airlines,23880,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,23880,2566
JFK,SFO,318.14,356.6,1,American Airlines,23880,2566
JFK,SFO,318.14,356.6,1,JetBlue Airways,23880,2566
JFK,SFO,318.14,356.6,9,Delta,24060,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,24060,2566
JFK,SFO,318.14,356.6,7,American Airlines,24060,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,24240,2566
JFK,SFO,318.14,356.6,3,Alaska Airlines,24300,2566
JFK,SFO,318.14,356.6,4,American Airlines,24600,2566
JFK,SFO,318.14,356.6,4,JetBlue Airways,24600,2566
JFK,SFO,318.14,356.6,7,JetBlue Airways,24720,2566
JFK,SFO,318.14,356.6,9,Delta,24840,2566
JFK,SFO,318.14,356.6,9,Delta,25080,2566
JFK,SFO,366.51,408.6,1,Alaska Airlines,24000,2566
JFK,SFO,370.7,413.1,7,American Airlines,23340,2566
JFK,SFO,370.7,413.1,7,American Airlines,23460,2566
JFK,SFO,370.7,413.1,7,American Airlines,24240,2566
JFK,SFO,370.7,413.1,7,American Airlines,24720,2566
JFK,SFO,371.16,413.6,7,JetBlue Airways,23280,2566
JFK,SFO,375.81,418.6,4,Delta,24360,2566
JFK,SFO,423.72,470.1,7,American Airlines,23280,2566
JFK,SFO,459.53,508.6,1,Alaska Airlines,24180,2566
LAX,ATL,450.23,498.6,2,Delta,14160,1919
LAX,ATL,450.23,498.6,9,Delta,14340,1919
LAX,ATL,524.65,578.6,1,Delta,14220,1919
LAX,ATL,543.26,598.61,9,Delta,14640,1943
LAX,ATL,543.26,598.61,9,Delta,14880,1943
LAX,ATL,543.26,598.61,9,Delta,14940,1943
LAX,ATL,543.26,598.61,9,Delta,14940,1943
LAX,ATL,543.26,598.61,9,Delta,15000,1943
LAX,ATL,543.26,598.61,9,Delta,15060,1943
LAX,ATL,543.26,598.61,9,Delta,15120,1943
LAX,ATL,543.26,598.61,9,Delta,15180,1943
LAX,ATL,543.26,598.61,9,Delta,15180,1943
LAX,ATL,543.26,598.61,9,Delta,15300,1943
LAX,ATL,543.26,598.61,3,Delta,15360,1943
LAX,ATL,543.26,598.61,7,American Airlines,15480,1943
LAX,ATL,543.26,598.61,7,Alaska Airlines,15480,1943
LAX,BOS,315.35,353.6,9,United,19740,2606
LAX,BOS,315.35,353.6,9,United,19740,2606
LAX,BOS,315.35,353.6,2,American Airlines,19800,2606
LAX,BOS,315.35,353.6,4,American Airlines,19800,2606
LAX,BOS,315.35,353.6,9,Delta,19800,2606
LAX,BOS,315.35,353.6,2,Delta,19800,2606
LAX,BOS,315.35,353.6,4,JetBlue Airways,19800,2606
LAX,BOS,315.35,353.6,2,JetBlue Airways,19800,2606
LAX,BOS,315.35,353.6,5,American Airlines,19860,2606
LAX,BOS,315.35,353.6,7,JetBlue Airways,19860,2606
LAX,BOS,315.35,353.6,5,JetBlue Airways,19860,2606
LAX,BOS,315.35,353.6,9,Delta,19920,2606
LAX,BOS,315.35,353.6,7,JetBlue Airways,20100,2606
LAX,BOS,315.35,353.6,7,JetBlue Airways,20160,2606
LAX,BOS,315.35,353.6,9,Delta,20280,2606
LAX,BOS,315.35,353.6,7,JetBlue Airways,20340,2606
LAX,BOS,352.56,393.6,2,JetBlue Airways,20100,2606
LAX,BOS,352.56,393.6,2,American Airlines,20100,2606
LAX,BOS,372.56,415.1,7,American Airlines,19860,2606
LAX,BOS,372.56,415.1,7,American Airlines,20340,2606
LAX,CLT,348.84,389.6,4,American Airlines,16680,2121
LAX,CLT,441.86,489.6,1,American Airlines,16920,2121
LAX,CLT,441.86,489.6,5,American Airlines,17340,2121
LAX,CLT,534.88,589.6,1,American Airlines,17040,2121
LAX,CLT,627.91,689.6,2,American Airlines,17220,2121
LAX,CLT,2013.95,2179.6,1,American Airlines,17040,2121
LAX,DEN,208.37,238.6,9,United,8220,848
LAX,DEN,208.37,238.6,5,United,8340,848
LAX,DEN,208.37,238.6,3,United,8400,848
LAX,DEN,208.37,238.6,2,United,8400,848
LAX,DEN,208.37,238.6,9,United,8400,848
LAX,DEN,208.37,238.6,9,United,8520,848
LAX,DEN,208.37,238.6,9,United,8580,848
LAX,DEN,208.37,238.6,2,Delta,8640,848
LAX,DEN,208.37,238.6,4,Delta,8640,848
LAX,DEN,208.37,238.6,2,American Airlines,8820,848
LAX,DEN,208.37,238.6,2,Alaska Airlines,8820,848
LAX,DEN,254.88,288.6,6,United,8400,848
LAX,DEN,292.09,328.6,3,United,7920,827
LAX,DEN,301.4,338.61,4,American Airlines,8700,848
LAX,DEN,301.4,338.61,4,Alaska Airlines,8700,848
LAX,DEN,450.23,498.6,2,Delta,8820,848
LAX,DFW,262.33,296.61,5,American Airlines,10860,1238
LAX,DFW,262.33,296.61,5,American Airlines,10980,1238
LAX,DFW,262.33,296.61,7,American Airlines,10980,1238
LAX,DFW,305.12,342.6,1,American Airlines,11220,1238
LAX,DFW,320,358.6,1,Delta,10920,1238
LAX,DFW,351.63,392.6,2,American Airlines,10440,1215
LAX,DFW,357.21,398.6,3,Delta,10440,1238
LAX,DFW,378.6,421.6,1,American Airlines,11100,1238
LAX,DFW,378.6,421.6,2,American Airlines,11220,1238
LAX,DFW,453.02,501.6,7,American Airlines,10500,1238
LAX,DFW,453.02,501.6,2,American Airlines,11040,1238
LAX,DFW,453.02,501.6,1,American Airlines,11100,1238
LAX,DFW,453.02,501.6,2,American Airlines,11100,1238
LAX,DFW,892.09,973.6,1,American Airlines,10980,1238
LAX,DTW,496.74,548.6,9,Delta,15420,1985
LAX,DTW,496.74,548.6,9,Delta,15660,1985
LAX,DTW,496.74,548.6,9,Delta,15660,1985
LAX,DTW,496.74,548.6,5,Delta,15720,1985
LAX,DTW,496.74,548.6,4,Delta,15780,1985
LAX,DTW,496.74,548.6,9,Delta,15960,1985
LAX,DTW,496.74,548.6,9,Delta,15960,1985
LAX,EWR,327.44,366.6,8,United,18300,2458
LAX,EWR,327.44,366.6,7,United,18480,2458
LAX,EWR,327.44,366.6,7,JetBlue Airways,18900,2458
LAX,EWR,327.44,366.6,9,United,18960,2458
LAX,EWR,327.44,366.6,9,United,19080,2458
LAX,EWR,327.44,366.6,7,Alaska Airlines,19200,2458
LAX,EWR,327.44,366.6,7,JetBlue Airways,19260,2458
LAX,EWR,327.44,366.6,9,United,19380,2458
LAX,EWR,327.44,366.6,2,United,19920,2458
LAX,EWR,357.21,398.6,1,United,18540,2458
LAX,EWR,357.21,398.6,3,United,19920,2458
LAX,EWR,408.37,453.6,6,American Airlines,18900,2458
LAX,EWR,408.37,453.6,7,American Airlines,19260,2458
LAX,EWR,421.4,467.61,5,JetBlue Airways,19080,2458
LAX,EWR,493.02,544.6,2,JetBlue Airways,19560,2458
LAX,EWR,613.02,673.6,5,American Airlines,19080,2458
LAX,EWR,613.02,673.6,2,American Airlines,19560,2458
LAX,EWR,747.91,818.6,1,United,18900,2458
LAX,IAD,301.4,338.61,5,United,17460,2295
LAX,IAD,301.4,338.61,9,United,17580,2295
LAX,IAD,301.4,338.61,7,United,17580,2295
LAX,IAD,357.21,398.6,1,United,17460,2295
LAX,IAD,357.21,398.6,2,United,17520,2295
LAX,IAD,357.21,398.6,2,Alaska Airlines,17520,2295
LAX,IAD,459.53,508.6,4,United,16740,2295
LAX,IAD,459.53,508.6,7,Alaska Airlines,17700,2295
LAX,JFK,322.79,361.6,5,Delta,19140,2458
LAX,JFK,322.79,361.6,9,Delta,19380,2458
LAX,JFK,322.79,361.6,9,Delta,19440,2458
LAX,JFK,322.79,361.6,9,Delta,19440,2458
LAX,JFK,322.79,361.6,2,Delta,19560,2458
LAX,JFK,322.79,361.6,2,Delta,19740,2458
LAX,JFK,327.44,366.6,4,United,19440,2458
LAX,JFK,327.44,366.6,7,United,19560,2458
LAX,JFK,327.44,366.6,5,JetBlue Airways,19740,2458
LAX,JFK,327.44,366.6,5,American Airlines,19740,2458
LAX,JFK,327.44,366.6,2,JetBlue Airways,19800,2458
LAX,JFK,327.44,366.6,2,American Airlines,19800,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,19860,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,19920,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,19920,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20100,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20220,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20220,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20220,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20400,2458
LAX,JFK,327.44,366.6,7,JetBlue Airways,20520,2458
LAX,JFK,361.86,403.6,7,JetBlue Airways,19380,2436
LAX,JFK,364.65,406.6,1,American Airlines,19920,2458
LAX,JFK,364.65,406.6,1,JetBlue Airways,19920,2458
LAX,JFK,394.42,438.6,3,Delta,19200,2458
LAX,JFK,394.42,438.6,5,Delta,19380,2458
LAX,JFK,414.42,460.1,7,American Airlines,19920,2458
LAX,JFK,414.42,460.1,7,American Airlines,20100,2458
LAX,JFK,414.42,460.1,7,American Airlines,20400,2458
LAX,JFK,487.44,538.6,6,American Airlines,19680,2458
LAX,JFK,487.44,538.6,6,JetBlue Airways,19680,2458
LAX,JFK,487.44,538.6,5,JetBlue Airways,19800,2458
LAX,JFK,487.44,538.6,1,American Airlines,19800,2458
LAX,JFK,487.44,538.6,5,American Airlines,19800,2458
LAX,JFK,487.44,538.6,1,JetBlue Airways,19800,2458
LAX,JFK,487.44,538.6,4,American Airlines,19860,2458
LAX,JFK,487.44,538.6,4,JetBlue Airways,19860,2458
LAX,JFK,487.44,538.6,1,JetBlue Airways,19920,2458
LAX,JFK,487.44,538.6,1,American Airlines,19920,2458
LAX,JFK,571.16,628.6,1,American Airlines,19740,2458
LAX,JFK,1488.37,1614.6,1,JetBlue Airways,19740,2458
LAX,MIA,157.21,183.6,7,JetBlue Airways,18480,2339
LAX,MIA,222.33,253.61,2,American Airlines,18240,2339
LAX,MIA,296.74,333.6,1,American Airlines,17880,2339
LAX,MIA,296.74,333.6,7,American Airlines,18000,2339
LAX,MIA,296.74,333.6,7,American Airlines,18240,2339
LAX,MIA,361.86,403.6,4,American Airlines,18060,2339
LAX,MIA,361.86,403.6,7,JetBlue Airways,18120,2339
LAX,MIA,361.86,403.6,6,American Airlines,18120,2339
LAX,MIA,445.58,493.6,5,American Airlines,17520,2339
LAX,MIA,1216.74,1322.6,1,American Airlines,17940,2339
LAX,OAK,143.26,168.61,5,Delta,4560,338
LAX,OAK,143.26,168.61,2,Delta,4740,338
LAX,OAK,217.67,248.6,4,Delta,5040,338
LAX,ORD,322.79,361.6,7,American Airlines,13920,1745
LAX,ORD,322.79,361.6,9,United,13980,1745
LAX,ORD,322.79,361.6,3,United,14340,1745
LAX,ORD,322.79,361.6,2,United,14640,1745
LAX,ORD,322.79,361.6,9,United,14640,1745
LAX,ORD,322.79,361.6,6,United,14760,1745
LAX,ORD,322.79,361.6,3,United,14760,1745
LAX,ORD,322.79,361.6,7,United,14880,1745
LAX,ORD,385.12,428.6,3,American Airlines,13920,1745
LAX,ORD,385.12,428.6,2,American Airlines,14640,1745
LAX,ORD,385.12,428.6,2,American Airlines,14760,1745
LAX,ORD,385.12,428.6,1,American Airlines,14820,1745
LAX,ORD,459.53,508.6,3,United,14880,1745
LAX,ORD,561.86,618.6,3,American Airlines,14820,1745
LAX,PHL,399.07,443.6,7,American Airlines,18480,2397
LAX,PHL,599.07,658.6,3,American Airlines,18540,2397
LAX,PHL,599.07,658.6,3,American Airlines,18600,2397
LAX,PHL,599.07,658.6,4,American Airlines,18600,2397
LAX,PHL,599.07,658.6,2,American Airlines,18660,2397
LAX,SFO,139.53,164.6,2,Delta,4680,339
LAX,SFO,139.53,164.6,5,United,5340,339
LAX,SFO,139.53,164.6,7,Alaska Airlines,5400,339
LAX,SFO,139.53,164.6,3,United,5460,339
LAX,SFO,139.53,164.6,9,United,5460,339
LAX,SFO,139.53,164.6,7,JetBlue Airways,5640,339
LAX,SFO,139.53,164.6,6,United,5700,339
LAX,SFO,139.53,164.6,1,United,5760,339
LAX,SFO,155.35,181.6,2,Alaska Airlines,5100,339
LAX,SFO,161.86,188.6,7,American Airlines,5160,339
LAX,SFO,161.86,188.6,2,American Airlines,5160,339
LAX,SFO,161.86,188.6,8,United,5760,339
LAX,SFO,185.12,213.6,1,Alaska Airlines,5040,339
LAX,SFO,189.77,218.6,1,United,5460,339
LAX,SFO,217.67,248.6,9,Delta,4740,339
LAX,SFO,217.67,248.6,2,Delta,4800,339
LAX,SFO,217.67,248.6,7,Delta,4860,339
LAX,SFO,217.67,248.6,5,Delta,5220,339
